"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2019-06-10T04:00:00.000Z","26,090","26,249","25,959","26,090","0.4067","0.2018","114,788"
"2019-06-17T04:00:00.000Z","26,109","26,907","26,050","26,719","2.41","2.21","147,766"
"2019-06-24T04:00:00.000Z","26,728","26,807","26,465","26,600","-0.4460","-0.6509","153,517"
"2019-07-01T04:00:00.000Z","26,806","26,966","26,616","26,922","1.21","1.01","84,663"
"2019-07-08T04:00:00.000Z","26,836","27,334","26,666","27,332","1.52","1.32","114,130"
"2019-07-15T04:00:00.000Z","27,365","27,399","27,069","27,154","-0.6506","-0.8555","112,901"
"2019-07-22T04:00:00.000Z","27,174","27,369","27,062","27,192","0.1409","-0.0640","121,085"
"2019-07-29T04:00:00.000Z","27,192","27,282","26,249","26,485","-2.60","-2.81","166,777"
"2019-08-05T04:00:00.000Z","26,259","26,413","25,440","26,287","-0.7460","-0.9508","162,196"
"2019-08-12T04:00:00.000Z","26,170","26,427","25,340","25,886","-1.53","-1.73","147,921"
"2019-08-19T04:00:00.000Z","26,020","26,389","25,507","25,629","-0.9932","-1.20","128,661"
"2019-08-26T04:00:00.000Z","25,826","26,515","25,637","26,403","3.02","2.82","112,466"
"2019-09-03T04:00:00.000Z","26,198","26,861","25,978","26,797","1.49","1.29","89,230"
"2019-09-09T04:00:00.000Z","26,866","27,307","26,717","27,220","1.58","1.37","137,796"
"2019-09-16T04:00:00.000Z","27,146","27,272","26,899","26,935","-1.05","-1.25","138,607"
"2019-09-23T04:00:00.000Z","26,851","27,080","26,705","26,820","-0.4263","-0.6311","120,806"
"2019-09-30T04:00:00.000Z","26,852","27,046","25,743","26,574","-0.9192","-1.12","128,689"
"2019-10-07T04:00:00.000Z","26,502","27,014","26,140","26,817","0.9139","0.7091","114,189"
"2019-10-14T04:00:00.000Z","26,766","27,120","26,749","26,770","-0.1730","-0.3778","116,300"
"2019-10-21T04:00:00.000Z","26,853","27,015","26,714","26,958","0.7018","0.4969","128,848"
"2019-10-28T04:00:00.000Z","27,040","27,347","26,918","27,347","1.44","1.24","133,804"
"2019-11-04T05:00:00.000Z","27,402","27,775","27,402","27,681","1.22","1.02","129,654"
"2019-11-11T05:00:00.000Z","27,581","28,005","27,518","28,005","1.17","0.9644","128,955"
"2019-11-18T05:00:00.000Z","27,993","28,090","27,675","27,876","-0.4616","-0.6664","121,977"
"2019-11-25T05:00:00.000Z","27,918","28,175","27,918","28,051","0.6306","0.4258","89,905"
"2019-12-02T05:00:00.000Z","28,110","28,110","27,325","28,015","-0.1296","-0.3344","117,498"
"2019-12-09T05:00:00.000Z","27,987","28,291","27,802","28,135","0.4295","0.2246","118,913"
"2019-12-16T05:00:00.000Z","28,192","28,609","28,192","28,455","1.14","0.9315","172,978"
"2019-12-23T05:00:00.000Z","28,492","28,702","28,492","28,645","0.6683","0.4635","66,966"
"2019-12-30T05:00:00.000Z","28,655","28,873","28,376","28,635","-0.0362","-0.2411","87,230"
"2020-01-06T05:00:00.000Z","28,466","29,009","28,419","28,824","0.6597","0.4548","134,695"
"2020-01-13T05:00:00.000Z","28,869","29,374","28,819","29,348","1.82","1.61","141,147"
"2020-01-21T05:00:00.000Z","29,269","29,341","28,843","28,990","-1.22","-1.43","129,114"
"2020-01-27T05:00:00.000Z","28,542","28,944","28,170","28,256","-2.53","-2.74","172,687"
