"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2015-08-24T04:00:00.000Z","19,075","19,193","17,714","19,136","-1.54","-1.74","1,253,981"
"2015-08-31T04:00:00.000Z","19,007","19,020","17,608","17,792","-7.02","-7.23","856,485"
"2015-09-07T04:00:00.000Z","17,675","18,771","17,416","18,264","2.65","2.45","895,388"
"2015-09-14T04:00:00.000Z","18,341","18,468","17,925","18,070","-1.06","-1.27","701,814"
"2015-09-21T04:00:00.000Z","17,803","17,881","17,484","17,881","-1.05","-1.25","352,757"
"2015-09-28T04:00:00.000Z","17,811","17,886","16,901","17,725","-0.8690","-1.07","780,220"
"2015-10-05T04:00:00.000Z","17,921","18,439","17,870","18,439","4.03","3.82","772,499"
"2015-10-12T04:00:00.000Z","18,335","18,398","17,758","18,292","-0.7965","-1.00","550,636"
"2015-10-19T04:00:00.000Z","18,283","18,916","18,078","18,825","2.92","2.71","654,572"
"2015-10-26T04:00:00.000Z","19,036","19,202","18,761","19,083","1.37","1.17","715,378"
"2015-11-02T05:00:00.000Z","18,827","19,294","18,641","19,266","0.9563","0.7528","572,521"
"2015-11-09T05:00:00.000Z","19,412","19,726","19,389","19,597","1.72","1.52","693,869"
"2015-11-16T05:00:00.000Z","19,264","19,959","19,252","19,880","1.44","1.24","633,005"
"2015-11-23T05:00:00.000Z","19,876","19,994","19,787","19,884","0.0208","-0.1827","498,987"
"2015-11-30T05:00:00.000Z","19,857","20,012","19,445","19,504","-1.91","-2.11","660,543"
"2015-12-07T05:00:00.000Z","19,710","19,812","19,021","19,230","-1.40","-1.61","643,223"
"2015-12-14T05:00:00.000Z","18,887","19,869","18,563","18,987","-1.27","-1.47","767,788"
"2015-12-21T05:00:00.000Z","18,846","19,071","18,651","18,769","-1.15","-1.35","542,643"
"2015-12-28T05:00:00.000Z","18,839","19,113","18,765","19,034","1.41","1.21","299,587"
"2016-01-04T05:00:00.000Z","18,819","18,951","17,510","17,698","-7.02","-7.22","767,013"
"2016-01-11T05:00:00.000Z","17,471","17,718","16,944","17,147","-3.11","-3.32","675,552"
"2016-01-18T05:00:00.000Z","16,827","17,088","16,017","16,959","-1.10","-1.30","904,113"
"2016-01-25T05:00:00.000Z","17,146","17,639","16,652","17,518","3.30","3.10","894,230"
"2016-02-01T05:00:00.000Z","17,700","17,905","16,628","16,820","-3.99","-4.19","1,173,072"
"2016-02-08T05:00:00.000Z","16,621","17,099","14,866","14,953","-11.10","-11.30","1,052,314"
"2016-02-15T05:00:00.000Z","15,248","16,342","15,244","15,967","6.79","6.58","1,010,710"
"2016-02-22T05:00:00.000Z","15,851","16,473","15,754","16,188","1.39","1.18","773,964"
"2016-02-29T05:00:00.000Z","16,313","17,043","15,857","17,015","5.10","4.90","876,596"
"2016-03-07T05:00:00.000Z","17,025","17,026","16,495","16,939","-0.4461","-0.6496","836,551"
"2016-03-14T04:00:00.000Z","17,156","17,291","16,614","16,725","-1.26","-1.47","719,843"
"2016-03-21T04:00:00.000Z","16,937","17,142","16,844","17,003","1.66","1.46","509,435"
"2016-03-28T04:00:00.000Z","17,129","17,168","16,113","16,164","-4.93","-5.14","707,499"
"2016-04-04T04:00:00.000Z","16,088","16,239","15,472","15,822","-2.12","-2.32","776,100"
"2016-04-11T04:00:00.000Z","15,762","16,929","15,525","16,848","6.49","6.28","744,416"
"2016-04-18T04:00:00.000Z","16,521","17,572","16,254","17,572","4.30","4.10","824,362"
"2016-04-25T04:00:00.000Z","17,614","17,614","16,653","16,666","-5.16","-5.36","707,193"
"2016-05-02T04:00:00.000Z","16,357","16,357","15,975","16,107","-3.36","-3.56","332,544"
"2016-05-09T04:00:00.000Z","16,227","16,815","16,159","16,412","1.90","1.69","739,154"
"2016-05-16T04:00:00.000Z","16,392","16,841","16,392","16,736","1.97","1.77","675,721"
"2016-05-23T04:00:00.000Z","16,671","16,958","16,418","16,835","0.5885","0.3850","567,410"
"2016-05-30T04:00:00.000Z","16,974","17,251","16,525","16,642","-1.14","-1.35","644,033"
"2016-06-06T04:00:00.000Z","16,373","16,831","16,323","16,601","-0.2456","-0.4491","613,775"
"2016-06-13T04:00:00.000Z","16,319","16,335","15,396","15,600","-6.03","-6.24","716,062"
"2016-06-20T04:00:00.000Z","15,839","16,389","14,864","14,952","-4.15","-4.36","738,372"
"2016-06-27T04:00:00.000Z","15,153","15,782","14,988","15,682","4.89","4.68","760,830"
"2016-07-04T04:00:00.000Z","15,554","15,805","15,107","15,107","-3.67","-3.87","632,961"
"2016-07-11T04:00:00.000Z","15,376","16,607","15,376","16,498","9.21","9.00","827,487"
"2016-07-18T04:00:00.000Z","16,612","16,939","16,515","16,627","0.7843","0.5808","487,783"
"2016-07-25T04:00:00.000Z","16,656","16,821","16,174","16,569","-0.3487","-0.5522","748,788"
"2016-08-01T04:00:00.000Z","16,415","16,677","15,921","16,254","-1.90","-2.10","750,824"
"2016-08-08T04:00:00.000Z","16,462","16,944","16,456","16,920","4.09","3.89","501,999"
"2016-08-15T04:00:00.000Z","16,867","16,932","16,453","16,546","-2.21","-2.41","563,462"
"2016-08-22T04:00:00.000Z","16,599","16,664","16,320","16,361","-1.12","-1.32","491,506"
"2016-08-29T04:00:00.000Z","16,631","16,946","16,617","16,926","3.45","3.25","615,598"
"2016-09-05T04:00:00.000Z","17,132","17,156","16,837","16,966","0.2368","0.0333","603,364"
"2016-09-12T04:00:00.000Z","16,748","16,802","16,360","16,519","-2.63","-2.84","572,251"
"2016-09-19T04:00:00.000Z","16,403","16,824","16,400","16,754","1.42","1.22","450,559"
"2016-09-26T04:00:00.000Z","16,707","16,756","16,285","16,450","-1.82","-2.02","619,264"
"2016-10-03T04:00:00.000Z","16,566","16,971","16,555","16,860","2.49","2.29","525,463"
"2016-10-10T04:00:00.000Z","16,936","17,074","16,728","16,856","-0.0221","-0.2256","448,340"
"2016-10-17T04:00:00.000Z","16,872","17,289","16,821","17,185","1.95","1.74","521,985"
"2016-10-24T04:00:00.000Z","17,217","17,461","17,162","17,446","1.52","1.32","569,697"
"2016-10-31T04:00:00.000Z","17,361","17,473","16,802","16,905","-3.10","-3.30","550,248"
"2016-11-07T05:00:00.000Z","17,126","17,622","16,112","17,375","2.78","2.57","969,684"
"2016-11-14T05:00:00.000Z","17,467","18,044","17,456","17,967","3.41","3.21","866,700"
"2016-11-21T05:00:00.000Z","18,038","18,483","18,008","18,381","2.30","2.10","571,898"
"2016-11-28T05:00:00.000Z","18,303","18,746","18,223","18,426","0.2440","0.0405","820,491"
"2016-12-05T05:00:00.000Z","18,350","19,042","18,227","18,996","3.10","2.89","855,952"
"2016-12-12T05:00:00.000Z","19,184","19,440","19,054","19,401","2.13","1.93","789,201"
"2016-12-19T05:00:00.000Z","19,346","19,593","19,307","19,428","0.1367","-0.0668","479,777"
"2016-12-26T05:00:00.000Z","19,394","19,479","18,992","19,114","-1.61","-1.82","569,173"
"2017-01-02T05:00:00.000Z","19,299","19,615","19,278","19,454","1.78","1.58","430,076"
"2017-01-09T05:00:00.000Z","19,415","19,485","19,069","19,287","-0.8587","-1.06","469,015"
"2017-01-16T05:00:00.000Z","19,219","19,255","18,650","19,138","-0.7744","-0.9779","615,330"
"2017-01-23T05:00:00.000Z","18,938","19,487","18,783","19,467","1.72","1.52","661,538"
"2017-01-30T05:00:00.000Z","19,371","19,391","18,831","18,918","-2.82","-3.02","640,672"
"2017-02-06T05:00:00.000Z","19,070","19,396","18,805","19,379","2.44","2.23","609,294"
"2017-02-13T05:00:00.000Z","19,514","19,519","19,174","19,235","-0.7447","-0.9482","684,871"
"2017-02-20T05:00:00.000Z","19,161","19,419","19,115","19,284","0.2543","0.0508","646,001"
"2017-02-27T05:00:00.000Z","19,131","19,668","18,996","19,469","0.9626","0.7591","646,566"
"2017-03-06T05:00:00.000Z","19,409","19,624","19,199","19,605","0.6957","0.4922","546,460"
"2017-03-13T04:00:00.000Z","19,546","19,656","19,454","19,522","-0.4235","-0.6270","591,134"
"2017-03-20T04:00:00.000Z","19,417","19,485","18,974","19,263","-1.33","-1.53","486,935"
"2017-03-27T04:00:00.000Z","19,071","19,251","18,909","18,909","-1.83","-2.04","631,909"
"2017-04-03T04:00:00.000Z","18,988","19,069","18,517","18,665","-1.29","-1.50","697,906"
"2017-04-10T04:00:00.000Z","18,800","18,851","18,286","18,336","-1.76","-1.97","586,089"
"2017-04-17T04:00:00.000Z","18,240","18,648","18,225","18,621","1.55","1.35","547,045"
"2017-04-24T04:00:00.000Z","18,890","19,289","18,840","19,197","3.09","2.89","597,903"
"2017-05-01T04:00:00.000Z","19,154","19,464","19,145","19,446","1.30","1.09","225,965"
"2017-05-08T04:00:00.000Z","19,709","19,990","19,705","19,884","2.25","2.05","695,243"
"2017-05-15T04:00:00.000Z","19,753","19,998","19,450","19,591","-1.47","-1.68","648,448"
"2017-05-22T04:00:00.000Z","19,670","19,851","19,586","19,687","0.4904","0.2869","456,326"
"2017-05-29T04:00:00.000Z","19,697","20,240","19,570","20,177","2.49","2.29","534,909"
"2017-06-05T04:00:00.000Z","20,135","20,225","19,896","20,013","-0.8129","-1.02","588,706"
"2017-06-12T04:00:00.000Z","19,921","20,015","19,755","19,943","-0.3498","-0.5533","561,287"
"2017-06-19T04:00:00.000Z","19,974","20,318","19,950","20,133","0.9497","0.7462","452,560"
"2017-06-26T04:00:00.000Z","20,133","20,267","19,947","20,033","-0.4929","-0.6964","534,343"
"2017-07-03T04:00:00.000Z","20,056","20,197","19,857","19,929","-0.5208","-0.7243","477,103"
"2017-07-10T04:00:00.000Z","20,070","20,201","20,023","20,119","0.9522","0.7487","430,991"
"2017-07-17T04:00:00.000Z","20,074","20,157","19,943","20,100","-0.0950","-0.2985","344,428"
"2017-07-24T04:00:00.000Z","19,974","20,176","19,902","19,960","-0.6961","-0.8996","448,781"
"2017-07-31T04:00:00.000Z","19,933","20,114","19,892","19,952","-0.0376","-0.2411","527,745"
"2017-08-07T04:00:00.000Z","20,059","20,086","19,660","19,730","-1.12","-1.32","375,518"
"2017-08-14T04:00:00.000Z","19,546","19,824","19,433","19,470","-1.31","-1.52","448,957"
"2017-08-21T04:00:00.000Z","19,510","19,561","19,352","19,453","-0.0914","-0.2949","381,866"
"2017-08-28T04:00:00.000Z","19,502","19,736","19,280","19,691","1.23","1.02","426,251"
"2017-09-04T04:00:00.000Z","19,616","19,628","19,240","19,275","-2.12","-2.32","439,339"
"2017-09-11T04:00:00.000Z","19,441","19,933","19,437","19,910","3.29","3.09","472,961"
"2017-09-18T04:00:00.000Z","20,128","20,481","20,122","20,296","1.94","1.74","446,024"
"2017-09-25T04:00:00.000Z","20,439","20,454","20,214","20,356","0.2948","0.0913","423,167"
"2017-10-02T04:00:00.000Z","20,401","20,721","20,363","20,691","1.64","1.44","357,771"
"2017-10-09T04:00:00.000Z","20,681","21,211","20,663","21,155","2.24","2.04","360,138"
"2017-10-16T04:00:00.000Z","21,221","21,504","21,188","21,458","1.43","1.23","451,382"
"2017-10-23T04:00:00.000Z","21,709","22,017","21,615","22,008","2.57","2.36","516,234"
"2017-10-30T04:00:00.000Z","22,048","22,540","21,840","22,539","2.41","2.21","470,518"
"2017-11-06T05:00:00.000Z","22,613","23,382","22,435","22,681","0.6314","0.4278","605,116"
"2017-11-13T05:00:00.000Z","22,608","22,757","21,972","22,397","-1.25","-1.46","523,216"
"2017-11-20T05:00:00.000Z","22,280","22,677","22,215","22,551","0.6878","0.4843","302,710"
"2017-11-27T05:00:00.000Z","22,657","22,994","22,364","22,819","1.19","0.9857","478,956"
"2017-12-04T05:00:00.000Z","22,844","22,864","22,119","22,811","-0.0348","-0.2383","441,747"
"2017-12-11T05:00:00.000Z","22,894","22,994","22,478","22,553","-1.13","-1.33","444,804"
"2017-12-18T05:00:00.000Z","22,770","22,990","22,728","22,903","1.55","1.35","411,315"
"2017-12-25T05:00:00.000Z","22,909","22,954","22,736","22,765","-0.6018","-0.8053","240,752"
"2018-01-01T05:00:00.000Z","23,074","23,730","23,065","23,715","4.17","3.97","210,518"
"2018-01-08T05:00:00.000Z","23,949","23,953","23,588","23,654","-0.2560","-0.4595","371,394"
"2018-01-15T05:00:00.000Z","23,828","24,084","23,685","23,808","0.6521","0.4486","409,615"
"2018-01-22T05:00:00.000Z","23,798","24,129","23,592","23,632","-0.7400","-0.9435","399,221"
"2018-01-29T05:00:00.000Z","23,707","23,787","23,093","23,275","-1.51","-1.72","471,821"
"2018-02-05T05:00:00.000Z","22,921","22,968","21,079","21,383","-8.13","-8.33","694,361"
"2018-02-12T05:00:00.000Z","21,633","21,866","20,950","21,720","1.58","1.38","394,557"
"2018-02-19T05:00:00.000Z","21,904","22,153","21,627","21,893","0.7943","0.5908","366,831"
"2018-02-26T05:00:00.000Z","22,135","22,502","21,089","21,182","-3.25","-3.45","427,748"
"2018-03-05T05:00:00.000Z","21,048","21,884","20,937","21,469","1.36","1.15","446,522"
"2018-03-12T04:00:00.000Z","21,826","21,971","21,555","21,677","0.9656","0.7621","355,268"
"2018-03-19T04:00:00.000Z","21,538","21,659","20,560","20,618","-4.88","-5.09","347,776"
"2018-03-26T04:00:00.000Z","20,423","21,513","20,347","21,454","4.06","3.85","443,287"
"2018-04-02T04:00:00.000Z","21,442","21,743","21,056","21,568","0.5277","0.3242","352,647"
"2018-04-09T04:00:00.000Z","21,534","21,934","21,518","21,779","0.9793","0.7758","348,305"
"2018-04-16T04:00:00.000Z","21,844","22,361","21,772","22,162","1.76","1.56","340,876"
"2018-04-23T04:00:00.000Z","22,158","22,496","22,066","22,468","1.38","1.18","387,517"
"2018-04-30T04:00:00.000Z","22,453","22,568","22,411","22,473","0.0219","-0.1817","165,535"
"2018-05-07T04:00:00.000Z","22,513","22,769","22,351","22,758","1.27","1.07","397,573"
"2018-05-14T04:00:00.000Z","22,705","22,954","22,684","22,930","0.7552","0.5517","387,977"
"2018-05-21T04:00:00.000Z","22,938","23,050","22,318","22,451","-2.09","-2.29","360,192"
"2018-05-28T04:00:00.000Z","22,489","22,548","21,932","22,171","-1.24","-1.45","431,052"
"2018-06-04T04:00:00.000Z","22,365","22,879","22,356","22,695","2.36","2.16","374,054"
"2018-06-11T04:00:00.000Z","22,687","23,012","22,667","22,852","0.6929","0.4894","347,582"
"2018-06-18T04:00:00.000Z","22,807","22,807","22,167","22,517","-1.47","-1.67","407,489"
"2018-06-25T04:00:00.000Z","22,544","22,557","22,038","22,305","-0.9429","-1.15","346,019"
"2018-07-02T04:00:00.000Z","22,234","22,312","21,463","21,788","-2.32","-2.52","354,897"
"2018-07-09T04:00:00.000Z","21,839","22,693","21,744","22,597","3.71","3.51","374,936"
"2018-07-16T04:00:00.000Z","22,606","22,949","22,541","22,698","0.4449","0.2414","272,522"
"2018-07-23T04:00:00.000Z","22,480","22,717","22,342","22,713","0.0655","-0.1380","371,067"
"2018-07-30T04:00:00.000Z","22,613","22,775","22,352","22,525","-0.8258","-1.03","472,809"
"2018-08-06T04:00:00.000Z","22,536","22,801","22,273","22,298","-1.01","-1.21","355,502"
"2018-08-13T04:00:00.000Z","22,118","22,380","21,851","22,270","-0.1242","-0.3277","342,810"
"2018-08-20T04:00:00.000Z","22,267","22,602","22,053","22,602","1.49","1.28","266,950"
"2018-08-27T04:00:00.000Z","22,694","23,032","22,678","22,865","1.17","0.9618","321,313"
"2018-09-03T04:00:00.000Z","22,819","22,820","22,173","22,307","-2.44","-2.64","308,694"
"2018-09-10T04:00:00.000Z","22,254","23,105","22,250","23,095","3.53","3.33","401,775"
"2018-09-17T04:00:00.000Z","23,042","23,971","23,039","23,870","3.36","3.15","418,862"
"2018-09-24T04:00:00.000Z","23,882","24,286","23,778","24,120","1.05","0.8443","362,699"
"2018-10-01T04:00:00.000Z","24,173","24,448","23,730","23,784","-1.39","-1.60","402,782"
"2018-10-08T04:00:00.000Z","23,550","23,589","22,323","22,695","-4.58","-4.78","383,599"
"2018-10-15T04:00:00.000Z","22,501","22,959","22,213","22,532","-0.7164","-0.9199","364,822"
"2018-10-22T04:00:00.000Z","22,374","22,672","20,972","21,185","-5.98","-6.18","426,356"
"2018-10-29T04:00:00.000Z","21,324","22,308","21,036","22,244","5.00","4.80","511,807"
"2018-11-05T05:00:00.000Z","22,002","22,583","21,866","22,250","0.0296","-0.1739","420,229"
"2018-11-12T05:00:00.000Z","22,122","22,324","21,485","21,680","-2.56","-2.76","388,102"
"2018-11-19T05:00:00.000Z","21,679","21,853","21,243","21,647","-0.1559","-0.3594","306,949"
"2018-11-26T05:00:00.000Z","21,648","22,438","21,623","22,351","3.25","3.05","415,370"
"2018-12-03T05:00:00.000Z","22,629","22,699","21,308","21,679","-3.01","-3.21","422,149"
"2018-12-10T05:00:00.000Z","21,319","21,871","21,062","21,375","-1.40","-1.61","451,640"
"2018-12-17T05:00:00.000Z","21,392","21,563","20,007","20,166","-5.65","-5.86","451,810"
"2018-12-24T05:00:00.000Z","19,785","20,212","18,949","20,015","-0.7509","-0.9544","443,407"
"2018-12-31T05:00:00.000Z","19,655","19,693","19,241","19,562","-2.26","-2.47","0"
"2019-01-07T05:00:00.000Z","19,945","20,494","19,921","20,360","4.08","3.87","404,336"
"2019-01-14T05:00:00.000Z","20,265","20,682","20,204","20,666","1.50","1.30","284,659"
"2019-01-28T05:00:00.000Z","20,746","20,930","20,406","20,788","0.5919","0.3884","360,622"
"2019-02-04T05:00:00.000Z","20,832","20,981","20,315","20,333","-2.19","-2.39","368,819"
"2019-02-11T05:00:00.000Z","20,443","21,236","20,429","20,901","2.79","2.59","301,853"
"2019-02-25T05:00:00.000Z","21,568","21,642","21,364","21,603","3.36","3.16","319,448"
"2019-03-04T05:00:00.000Z","21,813","21,860","20,993","21,026","-2.67","-2.88","361,216"
"2019-03-11T04:00:00.000Z","21,063","21,568","20,938","21,451","2.02","1.82","347,244"
"2019-03-18T04:00:00.000Z","21,576","21,713","21,426","21,627","0.8228","0.6193","267,335"
"2019-03-25T04:00:00.000Z","21,267","21,461","20,912","21,206","-1.95","-2.15","399,676"
"2019-04-01T04:00:00.000Z","21,501","21,839","21,471","21,808","2.84","2.63","343,595"
"2019-04-08T04:00:00.000Z","21,901","21,901","21,572","21,871","0.2892","0.0857","299,309"
"2019-04-15T04:00:00.000Z","22,123","22,345","22,058","22,201","1.51","1.31","324,072"
"2019-04-22T04:00:00.000Z","22,189","22,363","22,073","22,259","0.2620","0.0585","307,138"
"2019-05-06T04:00:00.000Z","22,184","22,190","21,175","21,345","-4.11","-4.31","383,388"
"2019-05-13T04:00:00.000Z","21,181","21,399","20,751","21,250","-0.4443","-0.6478","419,481"
"2019-05-20T04:00:00.000Z","21,306","21,430","20,922","21,117","-0.6253","-0.8288","341,687"
"2019-06-03T04:00:00.000Z","20,328","20,908","20,290","20,885","-1.10","-1.30","328,989"
"2019-06-10T04:00:00.000Z","21,095","21,260","20,932","21,117","1.11","0.9082","301,928"
"2019-06-17T04:00:00.000Z","21,095","21,498","20,924","21,259","0.6713","0.4678","322,120"
"2019-06-24T04:00:00.000Z","21,224","21,338","21,036","21,276","0.0813","-0.1222","279,269"
"2019-07-01T04:00:00.000Z","21,566","21,784","21,559","21,746","2.21","2.01","267,244"
"2019-07-08T04:00:00.000Z","21,666","21,720","21,488","21,686","-0.2781","-0.4816","267,622"
"2019-07-15T04:00:00.000Z","21,644","21,656","20,993","21,467","-1.01","-1.21","238,327"
"2019-07-22T04:00:00.000Z","21,395","21,823","21,318","21,658","0.8905","0.6870","248,065"
"2019-07-29T04:00:00.000Z","21,628","21,793","20,960","21,087","-2.64","-2.84","355,957"
"2019-08-05T04:00:00.000Z","20,910","20,942","20,111","20,685","-1.91","-2.11","389,382"
"2019-08-12T04:00:00.000Z","20,433","20,697","20,185","20,419","-1.29","-1.49","260,482"
"2019-08-19T04:00:00.000Z","20,590","20,731","20,483","20,711","1.43","1.23","259,023"
"2019-08-26T04:00:00.000Z","20,325","20,748","20,174","20,704","-0.0316","-0.2351","309,190"
"2019-09-09T04:00:00.000Z","21,215","22,020","21,182","21,988","6.20","6.00","472,680"
"2019-09-16T04:00:00.000Z","21,948","22,256","21,879","22,079","0.4130","0.2094","314,114"
"2019-09-23T04:00:00.000Z","22,095","22,185","21,734","21,879","-0.9067","-1.11","288,008"
"2019-09-30T04:00:00.000Z","21,794","21,939","21,276","21,410","-2.14","-2.35","320,972"
"2019-10-07T04:00:00.000Z","21,446","21,821","21,309","21,799","1.82","1.61","290,969"
"2019-10-14T04:00:00.000Z","22,064","22,650","22,050","22,493","3.18","2.98","270,249"
"2019-10-21T04:00:00.000Z","22,541","22,820","22,458","22,800","1.37","1.16","234,871"
"2019-10-28T04:00:00.000Z","22,854","23,008","22,706","22,851","0.2235","0.0200","366,313"
"2019-11-04T05:00:00.000Z","23,119","23,591","23,091","23,392","2.37","2.16","345,022"
"2019-11-11T05:00:00.000Z","23,422","23,546","23,062","23,303","-0.3785","-0.5821","340,000"
"2019-11-18T05:00:00.000Z","23,304","23,421","22,727","23,113","-0.8172","-1.02","312,632"
"2019-11-25T05:00:00.000Z","23,293","23,608","23,255","23,294","0.7832","0.5797","293,681"
"2019-12-02T05:00:00.000Z","23,389","23,562","23,045","23,354","0.2597","0.0562","280,495"
"2019-12-09T05:00:00.000Z","23,544","24,050","23,334","24,023","2.86","2.66","341,717"
"2019-12-16T05:00:00.000Z","23,955","24,091","23,747","23,817","-0.8595","-1.06","309,537"
"2019-12-23T05:00:00.000Z","23,921","23,967","23,775","23,838","0.0886","-0.1150","199,876"
"2019-12-30T05:00:00.000Z","23,771","23,782","23,657","23,657","-0.7597","-0.9632","376,133"
"2020-01-06T05:00:00.000Z","23,320","23,903","22,951","23,851","0.8199","0.6164","0"
"2020-01-13T05:00:00.000Z","23,969","24,116","23,876","24,041","0.7995","0.5960","236,131"
"2020-01-27T05:00:00.000Z","23,428","23,464","22,893","23,205","-3.48","-3.68","326,633"
"2020-02-03T05:00:00.000Z","22,874","23,995","22,776","23,828","2.68","2.48","371,255"
"2020-02-10T05:00:00.000Z","23,632","23,909","23,603","23,688","-0.5892","-0.7927","264,817"
"2020-02-24T05:00:00.000Z","22,949","22,950","20,916","21,143","-10.74","-10.95","459,882"
"2020-03-02T05:00:00.000Z","20,850","21,720","20,614","20,750","-1.86","-2.06","521,152"
"2020-03-09T04:00:00.000Z","20,343","20,347","16,691","17,431","-15.99","-16.20","862,180"
"2020-03-16T04:00:00.000Z","17,586","17,786","16,358","16,553","-5.04","-5.24","732,910"
"2020-03-23T04:00:00.000Z","16,571","19,564","16,481","19,389","17.14","16.93","742,208"
"2020-03-30T04:00:00.000Z","18,884","19,336","17,647","17,820","-8.09","-8.30","552,209"
"2020-04-06T04:00:00.000Z","17,858","19,500","17,803","19,499","9.42","9.21","489,551"
"2020-04-13T04:00:00.000Z","19,312","19,922","19,014","19,897","2.05","1.84","410,899"
"2020-04-20T04:00:00.000Z","19,690","19,784","18,858","19,262","-3.19","-3.40","378,127"
"2020-04-27T04:00:00.000Z","19,411","20,366","19,410","19,619","1.86","1.65","336,240"
"2020-05-04T04:00:00.000Z","19,469","20,179","19,449","20,179","2.85","2.65","165,073"
"2020-05-11T04:00:00.000Z","20,334","20,535","19,833","20,037","-0.7018","-0.9053","375,428"
"2020-05-18T04:00:00.000Z","20,098","20,735","19,999","20,388","1.75","1.55","370,654"
"2020-06-01T04:00:00.000Z","21,911","22,908","21,899","22,864","12.14","11.94","421,762"
"2020-06-08T04:00:00.000Z","23,122","23,186","21,787","22,305","-2.44","-2.65","501,927"
"2020-06-15T04:00:00.000Z","22,135","22,624","21,530","22,479","0.7770","0.5735","413,294"
"2020-06-22T04:00:00.000Z","22,354","22,694","22,165","22,512","0.1481","-0.0554","340,335"
"2020-06-29T04:00:00.000Z","22,255","22,448","21,970","22,306","-0.9133","-1.12","340,491"
"2020-07-06T04:00:00.000Z","22,341","22,742","22,285","22,291","-0.0702","-0.2738","329,560"
"2020-07-13T04:00:00.000Z","22,592","22,966","22,539","22,696","1.82","1.62","350,091"
"2020-07-20T04:00:00.000Z","22,772","22,926","22,580","22,752","0.2432","0.0397","183,967"
