"Date","Open","High","Low","Close","% Change","% Change vs Average","Volume"
"2015-09-07T04:00:00.000Z","4,769.72","4,862.88","4,746.52","4,822.34","2.96","2.65","174,697"
"2015-09-14T04:00:00.000Z","4,831.98","4,960.87","4,791.08","4,827.23","0.1014","-0.2006","290,079"
"2015-09-21T04:00:00.000Z","4,851.98","4,881.46","4,659.48","4,686.50","-2.92","-3.22","227,963"
"2015-09-28T04:00:00.000Z","4,665.06","4,707.78","4,487.06","4,707.78","0.4541","0.1521","274,249"
"2015-10-05T04:00:00.000Z","4,742.13","4,841.38","4,711.79","4,830.47","2.61","2.30","233,102"
"2015-10-12T04:00:00.000Z","4,839.79","4,886.95","4,771.62","4,886.69","1.16","0.8619","204,714"
"2015-10-19T04:00:00.000Z","4,873.54","5,048.55","4,836.46","5,031.86","2.97","2.67","221,454"
"2015-10-26T04:00:00.000Z","5,030.80","5,095.69","5,009.07","5,053.75","0.4350","0.1330","230,421"
"2015-11-02T05:00:00.000Z","5,065.64","5,163.47","5,061.47","5,147.12","1.85","1.55","226,964"
"2015-11-09T05:00:00.000Z","5,128.94","5,133.44","4,925.35","4,927.88","-4.26","-4.56","207,580"
"2015-11-16T05:00:00.000Z","4,916.14","5,112.46","4,908.66","5,104.92","3.59","3.29","210,498"
"2015-11-23T05:00:00.000Z","5,106.72","5,134.35","5,050.14","5,127.52","0.4427","0.1407","133,676"
"2015-11-30T05:00:00.000Z","5,139.58","5,176.77","5,011.72","5,142.27","0.2877","-0.0143","245,720"
"2015-12-07T05:00:00.000Z","5,139.46","5,139.78","4,928.67","4,933.47","-4.06","-4.36","216,004"
"2015-12-14T05:00:00.000Z","4,932.61","5,088.58","4,871.59","4,923.08","-0.2106","-0.5126","334,031"
"2015-12-21T05:00:00.000Z","4,957.53","5,063.28","4,928.93","5,048.49","2.55","2.25","126,690"
"2015-12-28T05:00:00.000Z","5,032.29","5,116.99","4,999.07","5,007.41","-0.8137","-1.12","125,004"
"2016-01-04T05:00:00.000Z","4,897.65","4,926.73","4,637.85","4,643.63","-7.26","-7.57","263,026"
"2016-01-11T05:00:00.000Z","4,673.44","4,714.80","4,419.41","4,488.42","-3.34","-3.64","293,019"
"2016-01-18T05:00:00.000Z","4,548.05","4,591.18","4,313.39","4,591.18","2.29","1.99","238,051"
"2016-01-25T05:00:00.000Z","4,574.59","4,613.95","4,447.50","4,613.95","0.4960","0.1940","275,819"
"2016-02-01T05:00:00.000Z","4,587.59","4,636.93","4,350.37","4,363.14","-5.44","-5.74","274,924"
"2016-02-08T05:00:00.000Z","4,288.02","4,369.62","4,209.76","4,337.51","-0.5874","-0.8894","300,915"
"2016-02-15T05:00:00.000Z","4,397.95","4,548.47","4,376.52","4,504.43","3.85","3.55","209,124"
"2016-02-22T05:00:00.000Z","4,548.31","4,618.85","4,425.72","4,590.47","1.91","1.61","209,898"
"2016-02-29T05:00:00.000Z","4,585.30","4,746.65","4,557.46","4,717.02","2.76","2.45","248,150"
"2016-03-07T05:00:00.000Z","4,690.88","4,748.79","4,607.99","4,748.47","0.6667","0.3647","221,902"
"2016-03-14T04:00:00.000Z","4,733.39","4,804.58","4,712.07","4,795.65","0.9936","0.6916","275,932"
"2016-03-21T04:00:00.000Z","4,787.31","4,835.60","4,734.77","4,773.50","-0.4619","-0.7639","153,279"
"2016-03-28T04:00:00.000Z","4,785.25","4,917.09","4,749.78","4,914.54","2.95","2.65","207,482"
"2016-04-04T04:00:00.000Z","4,911.21","4,921.51","4,831.49","4,850.69","-1.30","-1.60","203,973"
"2016-04-11T04:00:00.000Z","4,873.39","4,961.30","4,808.91","4,938.22","1.80","1.50","198,042"
"2016-04-18T04:00:00.000Z","4,919.36","4,969.32","4,872.02","4,906.23","-0.6478","-0.9498","205,061"
"2016-04-25T04:00:00.000Z","4,891.48","4,915.00","4,740.84","4,775.36","-2.67","-2.97","230,947"
"2016-05-02T04:00:00.000Z","4,786.55","4,821.57","4,684.28","4,736.16","-0.8209","-1.12","224,016"
"2016-05-09T04:00:00.000Z","4,736.35","4,812.19","4,708.26","4,717.68","-0.3902","-0.6922","206,908"
"2016-05-16T04:00:00.000Z","4,728.86","4,791.25","4,678.38","4,769.56","1.10","0.7977","222,747"
"2016-05-23T04:00:00.000Z","4,771.57","4,933.50","4,763.91","4,933.50","3.44","3.14","195,840"
"2016-05-30T04:00:00.000Z","4,938.48","4,971.36","4,909.21","4,942.52","0.1828","-0.1192","190,329"
"2016-06-06T04:00:00.000Z","4,950.46","4,980.14","4,880.61","4,894.55","-0.9706","-1.27","190,785"
"2016-06-13T04:00:00.000Z","4,868.51","4,894.85","4,778.78","4,800.34","-1.92","-2.23","262,552"
"2016-06-20T04:00:00.000Z","4,856.69","4,910.04","4,698.42","4,707.98","-1.92","-2.23","309,983"
"2016-06-27T04:00:00.000Z","4,664.43","4,880.17","4,574.25","4,862.57","3.28","2.98","251,039"
"2016-07-04T04:00:00.000Z","4,837.06","4,959.00","4,786.01","4,956.76","1.94","1.64","162,901"
"2016-07-11T04:00:00.000Z","4,976.54","5,045.18","4,976.54","5,029.59","1.47","1.17","192,211"
"2016-07-18T04:00:00.000Z","5,034.99","5,103.52","5,028.24","5,100.16","1.40","1.10","181,208"
"2016-07-25T04:00:00.000Z","5,096.99","5,175.81","5,082.66","5,162.13","1.22","0.9131","226,662"
"2016-08-01T04:00:00.000Z","5,167.42","5,227.23","5,109.80","5,221.12","1.14","0.8407","214,612"
"2016-08-08T04:00:00.000Z","5,223.54","5,238.54","5,193.80","5,232.89","0.2254","-0.0766","179,261"
"2016-08-15T04:00:00.000Z","5,242.18","5,271.36","5,197.23","5,238.38","0.1049","-0.1971","188,380"
"2016-08-22T04:00:00.000Z","5,231.46","5,275.74","5,191.86","5,218.92","-0.3715","-0.6735","177,854"
"2016-08-29T04:00:00.000Z","5,223.80","5,263.39","5,189.36","5,249.90","0.5936","0.2916","191,272"
"2016-09-05T04:00:00.000Z","5,259.99","5,287.61","5,125.91","5,125.91","-2.36","-2.66","180,141"
"2016-09-12T04:00:00.000Z","5,098.03","5,254.78","5,097.80","5,244.57","2.31","2.01","289,313"
"2016-09-19T04:00:00.000Z","5,263.55","5,342.88","5,222.91","5,305.75","1.17","0.8645","204,832"
"2016-09-26T04:00:00.000Z","5,275.73","5,325.88","5,251.32","5,312.00","0.1178","-0.1842","215,987"
"2016-10-03T04:00:00.000Z","5,300.29","5,330.81","5,266.80","5,292.40","-0.3690","-0.6710","199,514"
"2016-10-10T04:00:00.000Z","5,318.46","5,340.52","5,169.76","5,214.16","-1.48","-1.78","182,549"
"2016-10-17T04:00:00.000Z","5,213.69","5,264.27","5,196.03","5,257.40","0.8293","0.5273","177,696"
"2016-10-24T04:00:00.000Z","5,290.31","5,311.50","5,178.76","5,190.10","-1.28","-1.58","193,433"
"2016-10-31T04:00:00.000Z","5,205.09","5,206.70","5,034.41","5,046.37","-2.77","-3.07","228,491"
"2016-11-07T05:00:00.000Z","5,128.99","5,302.68","5,122.77","5,237.11","3.78","3.48","278,289"
"2016-11-14T05:00:00.000Z","5,246.33","5,346.80","5,192.04","5,321.51","1.61","1.31","243,705"
"2016-11-21T05:00:00.000Z","5,336.78","5,398.92","5,334.16","5,398.92","1.45","1.15","142,764"
"2016-11-28T05:00:00.000Z","5,387.92","5,403.86","5,238.21","5,255.65","-2.65","-2.96","236,976"
"2016-12-05T05:00:00.000Z","5,283.58","5,450.16","5,269.57","5,444.50","3.59","3.29","228,907"
"2016-12-12T05:00:00.000Z","5,428.22","5,486.75","5,394.42","5,437.16","-0.1348","-0.4368","306,347"
"2016-12-19T05:00:00.000Z","5,441.20","5,489.47","5,432.77","5,462.69","0.4695","0.1675","176,102"
"2016-12-26T05:00:00.000Z","5,470.76","5,512.37","5,371.89","5,383.12","-1.46","-1.76","124,935"
"2017-01-02T05:00:00.000Z","5,425.62","5,536.52","5,397.99","5,521.06","2.56","2.26","171,251"
"2017-01-09T05:00:00.000Z","5,527.58","5,584.26","5,496.82","5,574.12","0.9610","0.6590","205,277"
"2017-01-16T05:00:00.000Z","5,555.16","5,574.35","5,527.22","5,555.33","-0.3371","-0.6391","163,901"
"2017-01-23T05:00:00.000Z","5,546.64","5,669.61","5,522.69","5,660.78","1.90","1.60","204,823"
"2017-01-30T05:00:00.000Z","5,635.86","5,666.84","5,576.09","5,666.77","0.1058","-0.1962","230,634"
"2017-02-06T05:00:00.000Z","5,656.95","5,743.43","5,649.39","5,734.13","1.19","0.8867","214,415"
"2017-02-13T05:00:00.000Z","5,753.19","5,838.58","5,748.74","5,838.58","1.82","1.52","222,849"
"2017-02-20T05:00:00.000Z","5,850.20","5,867.89","5,800.55","5,845.31","0.1153","-0.1867","174,028"
"2017-02-27T05:00:00.000Z","5,835.04","5,911.79","5,817.22","5,870.75","0.4352","0.1332","246,983"
"2017-03-06T05:00:00.000Z","5,846.42","5,872.60","5,812.08","5,861.73","-0.1536","-0.4556","215,456"
"2017-03-13T04:00:00.000Z","5,863.48","5,912.61","5,831.88","5,901.00","0.6699","0.3679","302,263"
"2017-03-20T04:00:00.000Z","5,898.81","5,928.06","5,781.80","5,828.74","-1.22","-1.53","224,977"
"2017-03-27T04:00:00.000Z","5,776.33","5,927.81","5,769.39","5,911.74","1.42","1.12","217,006"
"2017-04-03T04:00:00.000Z","5,917.32","5,936.39","5,855.51","5,877.81","-0.5739","-0.8759","231,692"
"2017-04-10T04:00:00.000Z","5,883.43","5,907.85","5,805.15","5,805.15","-1.24","-1.54","163,145"
"2017-04-17T04:00:00.000Z","5,821.55","5,926.23","5,818.20","5,910.52","1.82","1.51","202,580"
"2017-04-24T04:00:00.000Z","5,979.96","6,074.04","5,970.25","6,047.61","2.32","2.02","232,833"
"2017-05-01T04:00:00.000Z","6,067.56","6,102.72","6,053.28","6,100.76","0.8789","0.5769","233,929"
"2017-05-08T04:00:00.000Z","6,100.66","6,133.00","6,075.68","6,121.23","0.3355","0.0335","227,349"
"2017-05-15T04:00:00.000Z","6,128.11","6,170.16","5,996.81","6,083.70","-0.6131","-0.9151","250,613"
"2017-05-22T04:00:00.000Z","6,098.25","6,217.34","6,097.24","6,210.19","2.08","1.78","202,097"
"2017-05-29T04:00:00.000Z","6,204.18","6,308.76","6,164.07","6,305.80","1.54","1.24","205,625"
"2017-06-05T04:00:00.000Z","6,305.47","6,341.70","6,137.68","6,207.92","-1.55","-1.85","241,590"
"2017-06-12T04:00:00.000Z","6,153.56","6,237.53","6,107.85","6,151.76","-0.9047","-1.21","333,081"
"2017-06-19T04:00:00.000Z","6,196.85","6,269.37","6,186.94","6,265.25","1.84","1.54","335,475"
"2017-06-26T04:00:00.000Z","6,292.73","6,303.45","6,087.81","6,140.42","-1.99","-2.29","243,704"
"2017-07-03T04:00:00.000Z","6,173.29","6,177.36","6,081.96","6,153.08","0.2062","-0.0958","164,714"
"2017-07-10T04:00:00.000Z","6,156.03","6,321.76","6,141.83","6,312.47","2.59","2.29","204,880"
"2017-07-17T04:00:00.000Z","6,320.35","6,398.26","6,291.07","6,387.75","1.19","0.8906","206,307"
"2017-07-24T04:00:00.000Z","6,387.82","6,460.84","6,318.62","6,374.68","-0.2046","-0.5066","233,373"
"2017-07-31T04:00:00.000Z","6,394.69","6,396.59","6,313.43","6,351.56","-0.3627","-0.6647","232,266"
"2017-08-07T04:00:00.000Z","6,361.06","6,423.35","6,214.41","6,256.56","-1.50","-1.80","223,737"
"2017-08-14T04:00:00.000Z","6,306.11","6,374.56","6,193.38","6,216.53","-0.6398","-0.9418","207,977"
"2017-08-21T04:00:00.000Z","6,216.32","6,308.72","6,177.19","6,265.64","0.7900","0.4880","180,014"
"2017-08-28T04:00:00.000Z","6,286.01","6,449.65","6,228.73","6,435.33","2.71","2.41","197,494"
"2017-09-04T04:00:00.000Z","6,414.82","6,426.51","6,334.59","6,360.19","-1.17","-1.47","169,940"
"2017-09-11T04:00:00.000Z","6,411.18","6,464.27","6,410.71","6,448.47","1.39","1.09","290,791"
"2017-09-18T04:00:00.000Z","6,460.10","6,477.77","6,400.81","6,426.92","-0.3342","-0.6362","213,537"
"2017-09-25T04:00:00.000Z","6,403.11","6,497.98","6,343.96","6,495.96","1.07","0.7722","231,815"
"2017-10-02T04:00:00.000Z","6,506.08","6,590.18","6,484.14","6,590.18","1.45","1.15","215,444"
"2017-10-09T04:00:00.000Z","6,597.37","6,616.58","6,561.78","6,605.80","0.2370","-0.0650","208,411"
"2017-10-16T04:00:00.000Z","6,622.55","6,640.03","6,558.53","6,629.05","0.3520","0.0500","202,147"
"2017-10-23T04:00:00.000Z","6,641.57","6,708.13","6,517.93","6,701.26","1.09","0.7873","239,634"
"2017-10-30T04:00:00.000Z","6,693.77","6,765.14","6,677.15","6,764.44","0.9428","0.6408","253,451"
"2017-11-06T05:00:00.000Z","6,763.30","6,795.52","6,687.28","6,750.94","-0.1996","-0.5016","254,721"
"2017-11-13T05:00:00.000Z","6,727.39","6,806.67","6,667.31","6,782.79","0.4718","0.1698","235,326"
"2017-11-20T05:00:00.000Z","6,789.28","6,890.02","6,779.49","6,889.16","1.57","1.27","151,347"
"2017-11-27T05:00:00.000Z","6,889.91","6,914.19","6,737.16","6,847.59","-0.6034","-0.9054","278,650"
"2017-12-04T05:00:00.000Z","6,897.13","6,899.23","6,734.13","6,840.08","-0.1097","-0.4117","247,927"
"2017-12-11T05:00:00.000Z","6,847.64","6,945.82","6,844.88","6,936.58","1.41","1.11","331,585"
"2017-12-18T05:00:00.000Z","6,980.40","7,003.89","6,935.42","6,959.96","0.3371","0.0351","230,638"
"2017-12-25T05:00:00.000Z","6,928.92","6,955.38","6,903.39","6,903.39","-0.8128","-1.11","135,417"
"2018-01-01T05:00:00.000Z","6,937.65","7,137.04","6,924.08","7,136.56","3.38","3.08","191,641"
"2018-01-08T05:00:00.000Z","7,135.38","7,265.26","7,111.52","7,261.06","1.74","1.44","236,765"
"2018-01-15T05:00:00.000Z","7,307.19","7,336.38","7,205.93","7,336.38","1.04","0.7353","207,058"
"2018-01-22T05:00:00.000Z","7,338.04","7,505.77","7,332.81","7,505.77","2.31","2.01","244,444"
"2018-01-29T05:00:00.000Z","7,484.47","7,500.61","7,238.18","7,240.95","-3.53","-3.83","276,092"
"2018-02-05T05:00:00.000Z","7,165.96","7,277.36","6,630.67","6,874.49","-5.06","-5.36","359,671"
"2018-02-12T05:00:00.000Z","6,936.68","7,303.26","6,879.69","7,239.47","5.31","5.01","259,196"
"2018-02-19T05:00:00.000Z","7,209.03","7,338.64","7,194.84","7,337.39","1.35","1.05","187,644"
"2018-02-26T05:00:00.000Z","7,373.30","7,438.09","7,084.83","7,257.87","-1.08","-1.39","273,884"
"2018-03-05T05:00:00.000Z","7,222.89","7,560.81","7,205.31","7,560.81","4.17","3.87","269,477"
"2018-03-12T04:00:00.000Z","7,581.04","7,637.27","7,463.18","7,481.99","-1.04","-1.34","338,866"
"2018-03-19T04:00:00.000Z","7,419.20","7,421.23","6,992.67","6,992.67","-6.54","-6.84","267,498"
"2018-03-26T04:00:00.000Z","7,125.20","7,255.54","6,901.07","7,063.44","1.01","0.7101","241,635"
"2018-04-02T04:00:00.000Z","7,016.17","7,112.38","6,805.96","6,915.11","-2.10","-2.40","275,411"
"2018-04-09T04:00:00.000Z","6,971.45","7,183.62","6,944.96","7,106.65","2.77","2.47","229,095"
"2018-04-16T04:00:00.000Z","7,153.87","7,319.58","7,115.85","7,146.13","0.5555","0.2535","225,090"
"2018-04-23T04:00:00.000Z","7,173.99","7,197.15","6,926.97","7,119.80","-0.3685","-0.6704","234,904"
"2018-04-30T04:00:00.000Z","7,133.95","7,228.26","6,991.14","7,209.62","1.26","0.9596","249,477"
"2018-05-07T04:00:00.000Z","7,241.82","7,417.67","7,224.70","7,402.88","2.68","2.38","246,370"
"2018-05-14T04:00:00.000Z","7,429.45","7,458.42","7,320.97","7,354.34","-0.6557","-0.9577","235,823"
"2018-05-21T04:00:00.000Z","7,406.33","7,452.85","7,334.62","7,433.85","1.08","0.7791","213,808"
"2018-05-28T04:00:00.000Z","7,398.51","7,557.38","7,354.29","7,554.33","1.62","1.32","221,503"
"2018-06-04T04:00:00.000Z","7,570.08","7,697.41","7,561.20","7,645.51","1.21","0.9050","248,427"
"2018-06-11T04:00:00.000Z","7,647.24","7,768.60","7,642.87","7,746.38","1.32","1.02","322,927"
"2018-06-18T04:00:00.000Z","7,692.96","7,806.60","7,635.73","7,692.82","-0.6914","-0.9934","382,809"
"2018-06-25T04:00:00.000Z","7,631.12","7,639.73","7,419.56","7,510.30","-2.37","-2.67","277,589"
"2018-07-02T04:00:00.000Z","7,451.90","7,695.81","7,443.10","7,688.39","2.37","2.07","164,860"
"2018-07-09T04:00:00.000Z","7,731.74","7,843.52","7,696.58","7,825.98","1.79","1.49","216,013"
"2018-07-16T04:00:00.000Z","7,831.74","7,867.15","7,749.61","7,820.20","-0.0739","-0.3759","217,259"
"2018-07-23T04:00:00.000Z","7,806.93","7,933.31","7,698.96","7,737.42","-1.06","-1.36","237,316"
"2018-07-30T04:00:00.000Z","7,735.27","7,824.06","7,604.24","7,812.01","0.9640","0.6620","257,005"
"2018-08-06T04:00:00.000Z","7,809.54","7,923.35","7,801.88","7,839.11","0.3469","0.0449","241,997"
"2018-08-13T04:00:00.000Z","7,848.00","7,888.66","7,732.69","7,816.33","-0.2906","-0.5926","237,059"
"2018-08-20T04:00:00.000Z","7,834.37","7,949.71","7,787.90","7,945.98","1.66","1.36","208,822"
"2018-08-27T04:00:00.000Z","7,989.64","8,133.30","7,976.60","8,109.54","2.06","1.76","232,243"
"2018-09-03T04:00:00.000Z","8,087.95","8,104.07","7,873.93","7,902.54","-2.55","-2.85","216,215"
"2018-09-10T04:00:00.000Z","7,939.57","8,040.83","7,880.92","8,010.04","1.36","1.06","252,379"
"2018-09-17T04:00:00.000Z","7,992.21","8,057.26","7,890.07","7,986.96","-0.2881","-0.5901","373,113"
"2018-09-24T04:00:00.000Z","7,939.38","8,071.56","7,912.47","8,046.35","0.7436","0.4416","273,597"
"2018-10-01T04:00:00.000Z","8,091.50","8,107.38","7,715.97","7,788.45","-3.21","-3.51","318,604"
"2018-10-08T04:00:00.000Z","7,747.10","7,799.75","7,274.04","7,496.89","-3.74","-4.05","328,722"
"2018-10-15T04:00:00.000Z","7,473.33","7,670.49","7,400.07","7,449.03","-0.6384","-0.9404","289,259"
"2018-10-22T04:00:00.000Z","7,486.74","7,520.54","7,057.00","7,167.21","-3.78","-4.09","333,507"
"2018-10-29T04:00:00.000Z","7,272.42","7,466.53","6,922.83","7,356.99","2.65","2.35","352,752"
"2018-11-05T05:00:00.000Z","7,344.08","7,572.93","7,255.88","7,406.90","0.6784","0.3764","297,033"
"2018-11-12T05:00:00.000Z","7,364.05","7,371.09","7,072.36","7,247.87","-2.15","-2.45","316,596"
"2018-11-19T05:00:00.000Z","7,217.24","7,224.12","6,830.76","6,938.98","-4.26","-4.56","205,129"
"2018-11-26T05:00:00.000Z","7,026.50","7,332.79","7,003.12","7,330.54","5.64","5.34","298,490"
"2018-12-03T05:00:00.000Z","7,486.13","7,486.51","6,945.27","6,969.25","-4.93","-5.23","275,520"
"2018-12-10T05:00:00.000Z","6,959.63","7,197.29","6,878.98","6,910.66","-0.8407","-1.14","281,320"
"2018-12-17T05:00:00.000Z","6,886.46","6,931.81","6,304.63","6,332.99","-8.36","-8.66","475,194"
"2018-12-24T05:00:00.000Z","6,278.49","6,684.18","6,190.17","6,584.52","3.97","3.67","222,082"
"2018-12-31T05:00:00.000Z","6,649.52","6,760.69","6,457.13","6,738.86","2.34","2.04","251,910"
"2019-01-07T05:00:00.000Z","6,757.53","6,991.37","6,741.40","6,971.48","3.45","3.15","283,168"
"2019-01-14T05:00:00.000Z","6,908.03","7,185.38","6,887.48","7,157.23","2.66","2.36","264,947"
"2019-01-22T05:00:00.000Z","7,109.57","7,174.56","6,953.23","7,164.86","0.1066","-0.1954","234,777"
"2019-01-28T05:00:00.000Z","7,075.01","7,303.12","7,011.47","7,263.87","1.38","1.08","310,138"
"2019-02-04T05:00:00.000Z","7,266.28","7,410.77","7,225.14","7,298.20","0.4726","0.1706","266,540"
"2019-02-11T05:00:00.000Z","7,327.37","7,477.28","7,290.03","7,472.41","2.39","2.09","263,506"
"2019-02-19T05:00:00.000Z","7,450.75","7,527.54","7,430.89","7,527.54","0.7378","0.4358","218,194"
"2019-02-25T05:00:00.000Z","7,585.30","7,603.04","7,485.39","7,595.35","0.9008","0.5988","312,682"
"2019-03-04T05:00:00.000Z","7,636.62","7,643.66","7,332.92","7,408.14","-2.46","-2.77","289,921"
"2019-03-11T04:00:00.000Z","7,442.56","7,714.96","7,442.40","7,688.53","3.78","3.48","373,787"
"2019-03-18T04:00:00.000Z","7,696.38","7,850.11","7,642.57","7,642.67","-0.5965","-0.8985","306,967"
"2019-03-25T04:00:00.000Z","7,618.98","7,738.17","7,579.29","7,729.32","1.13","0.8318","272,260"
"2019-04-01T04:00:00.000Z","7,800.24","7,940.45","7,777.09","7,938.69","2.71","2.41","271,450"
"2019-04-08T04:00:00.000Z","7,924.89","7,992.09","7,891.85","7,984.16","0.5728","0.2708","242,827"
"2019-04-15T04:00:00.000Z","7,987.16","8,052.40","7,933.56","7,998.06","0.1741","-0.1279","207,564"
"2019-04-22T04:00:00.000Z","7,969.37","8,151.84","7,965.90","8,146.40","1.85","1.55","250,490"
"2019-04-29T04:00:00.000Z","8,147.65","8,176.08","7,976.77","8,164.00","0.2160","-0.0860","267,114"
"2019-05-06T04:00:00.000Z","7,981.85","8,135.54","7,759.34","7,916.94","-3.03","-3.33","290,185"
"2019-05-13T04:00:00.000Z","7,720.07","7,946.23","7,627.22","7,816.28","-1.27","-1.57","279,016"
"2019-05-20T04:00:00.000Z","7,714.06","7,804.44","7,585.32","7,637.01","-2.29","-2.60","253,842"
"2019-05-28T04:00:00.000Z","7,655.66","7,693.74","7,448.23","7,453.15","-2.41","-2.71","241,011"
"2019-06-03T04:00:00.000Z","7,441.21","7,767.02","7,292.22","7,742.10","3.88","3.57","287,450"
"2019-06-10T04:00:00.000Z","7,798.87","7,909.99","7,773.97","7,796.66","0.7047","0.4027","246,475"
"2019-06-17T04:00:00.000Z","7,819.43","8,088.88","7,812.61","8,031.71","3.01","2.71","333,815"
"2019-06-24T04:00:00.000Z","8,040.58","8,047.56","7,879.15","8,006.24","-0.3171","-0.6191","389,717"
"2019-07-01T04:00:00.000Z","8,145.85","8,171.97","8,059.29","8,161.79","1.94","1.64","190,569"
"2019-07-08T04:00:00.000Z","8,112.91","8,245.66","8,061.32","8,244.14","1.01","0.7070","247,247"
"2019-07-15T04:00:00.000Z","8,263.18","8,264.78","8,135.12","8,146.49","-1.18","-1.49","242,532"
"2019-07-22T04:00:00.000Z","8,171.99","8,339.64","8,171.54","8,330.21","2.26","1.95","255,969"
"2019-07-29T04:00:00.000Z","8,325.10","8,325.28","7,953.67","8,004.07","-3.92","-4.22","306,867"
"2019-08-05T04:00:00.000Z","7,823.33","8,041.12","7,662.90","7,959.14","-0.5613","-0.8633","310,659"
